is_slaughter_boat,is_wellboat,mmsi,ship_register_vessel_type,ship_register_vessel_type_name_en,ship_register_vessel_type_name_no,ship_type,vessel_name
false,false,259456000,5B1,PASSENGER SHIP,PASSASJERSKIP,49,HELGELAND
false,false,257872800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HELGØY
false,false,257560900,5I,CATAMARAN/TRIMARAN/HYDROFOIL SHIP,PASSASJERSKIP/FERGER:KATAMA/TRIMA/HYDROF,40,HELGØY EXPRESS
false,false,258063000,5I4,CATAMARAN PASSENGER,KATAMARAN PASSASJER,40,HELGØY GLIMT
false,false,257039450,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HELGØY LYN
false,false,258155500,5K,OTHER SMALL PASS.SHIPS/FERRIES/AMBULANCE,ANDRE SMÅ PASSASJERSKIP/FERGE/LEGE/SKYSS,40,HELGØY PRINS
false,false,257011900,5I4,CATAMARAN PASSENGER,KATAMARAN PASSASJER,40,HELGØY TIND
false,false,257694800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,HELGØY VIND
false,false,257097900,5K,OTHER SMALL PASS.SHIPS/FERRIES/AMBULANCE,ANDRE SMÅ PASSASJERSKIP/FERGE/LEGE/SKYSS,47,HELGØYEN
false,false,257093800,5K,OTHER SMALL PASS.SHIPS/FERRIES/AMBULANCE,ANDRE SMÅ PASSASJERSKIP/FERGE/LEGE/SKYSS,60,HELKRAFT
false,false,257032310,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,HELNESSUND
false,false,257301040,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,HENDANES
false,false,257196940,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HENNIE
false,false,258127500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,HENNY
false,false,257304340,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,HEPSØFJORD
false,false,259290000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HEPSØHAV
false,false,257612700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HERCULES
false,false,257606700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,50,HERKULES
false,false,257834900,,,,70,HERLAUG
false,false,257034930,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,31,HERMANN JR
false,false,257098420,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,60,HERMES II
false,false,257832500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,HERMOD
false,false,258449000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HERMON
false,false,258356500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HERO
false,false,257005280,,,,79,HEROEYVAERINGEN
false,false,257128830,,,,40,HEROY
false,false,258003460,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HERØYFJORD
false,false,258991000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HERØYHAV
false,false,258691000,5C1,CAR FERRY,BILFERGE,60,HERØYSUND
false,false,259014490,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HESSFJORD
false,false,257040700,,,,70,HESTMANN
false,false,257123850,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HEVRØY
false,false,257095540,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HEVRØY
false,false,257607600,6A,FISHING/HUNTING VESSEL:-UNSPECIFIED,FISKE/FANGSTFARTØY:-UBESTEMT,30,HG WILLASSEN
false,false,257119710,,,,30,HI KVAERN0
false,false,257052700,5C1,CAR FERRY,BILFERGE,60,HIDRASUND
false,false,257130890,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,HILD
false,false,257976800,8K1,DRY FODDER BOAT,FORINGSBÅT,70,HILDE
false,false,257316640,,,,70,HILDE B
false,false,258022830,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HILDE S
false,false,259617000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HILLERSØY
false,false,257017440,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HILMARSON
false,false,257326420,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HILMARSON
false,false,257034450,5B1,PASSENGER SHIP,PASSASJERSKIP,60,HIMMELTIND
false,false,257002860,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HINNA
false,false,258969000,5B,PASSENGER SHIP/CRUISE SHIP,PASSASJERSKIP/FERGER: PASSASJER/CRUISE,60,HISARØY
false,false,257138420,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HITTERVÆRING
false,false,257031710,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,51,HJELM WAAGE
false,false,257859700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HJELMEN
false,false,982570082,,,,35,HM7 MOB 2037
false,false,232002840,,,,35,HMS ARCHER
false,false,235009900,,,,35,HMS EXPLOIT
false,false,235010470,,,,35,HMS PURSUER
false,false,257115740,,,,30,HODAVAE E
false,false,257002880,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HOLIDAY
false,false,257586700,,,,70,HOLMEFJORD
false,false,257222500,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,99,HOLMEFJORD
false,false,257774900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HOLMEN
false,false,257915500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HOLMEN
false,false,257302000,4C,REFRIGERATED CARGO SHIP,STYKKGODSSKIP: FRYSE- OG KJØLE,70,HOLMFOSS
false,false,257806000,6I,FISHING/HUNTING VESSEL: - UNSPECIFIED,FISKE/FANGSTFARTØY: - UBESTEMT,30,HOLMØY
false,false,257998700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HOLMSUND
false,false,257771600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,HOLMTUN
false,false,258030150,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,HOLTEN
false,false,258002052,,,,99,HONGSKJAER
false,false,258002050,,,,60,HONGSKJAER
false,false,259883000,4A,GENERAL CARGO SHIP: - UNSPECIFIED,STYKKGODSSKIP: - UBESTEMT,70,HOPSFJORD
false,true,257590000,3H,WELL BOAT,BRØNNFARTØY,70,HORDA PIONEER
false,true,257622768,3H,WELL BOAT,BRØNNFARTØY,70,HORDA PIONEER
true,false,257060960,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HORDABAS
true,false,257090840,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HORDAFJELL
false,false,259610000,0B,TANKER: ANIMAL/VEGETABLE OIL,TANKSKIP FOR ANIMALSK/VEGETABILSK OLJE,70,HORDAFOR II
false,false,258044000,0B,TANKER: ANIMAL/VEGETABLE OIL,TANKSKIP FOR ANIMALSK/VEGETABILSK OLJE,70,HORDAFOR III
false,false,258091000,0B,TANKER: ANIMAL/VEGETABLE OIL,TANKSKIP FOR ANIMALSK/VEGETABILSK OLJE,80,HORDAFOR IV
false,false,257027910,1D,CHEMICAL TANKER,TANKSKIP: KJEMIKALIER,83,HORDAFOR VI
false,false,257054580,1D,CHEMICAL TANKER,TANKSKIP: KJEMIKALIER,83,HORDAFOR VII
false,true,257111010,3H,WELL BOAT,BRØNNFARTØY,70,HORDAGUT
false,false,258206500,,,,51,HORDALAND ROEDE KORS
false,false,257036840,5C,CAR FERRY,PASSASJERSKIP/FERGER: BIL,60,HORGEFJORD
false,false,258235500,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,HORN FLYER
false,false,257641000,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,HORN RESCUE
false,false,257123500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HOVDEN
false,false,257386000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,HOVDEN VIKING
false,false,257725000,4B,GENERAL DRY CARGO SHIP,STYKKGODSSKIP: VANLIG STYKKGODS,70,HØYDAL
false,false,258006200,,,,55,HPB 1
false,false,258007200,,,,55,HPB 2 KV TOR
false,false,258009200,,,,99,HPB 4
false,false,258005200,,,,55,HPB 5
false,false,258008200,,,,55,HPB3
false,false,258000660,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,HUBORG
false,false,257022070,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,HUGIN
false,false,259027980,,,,70,HUGIN II
false,false,257356600,,,,52,HUGIN IV
false,false,257966900,,,,52,HUGIN V
false,false,257044370,,,,70,HUGO
false,false,257035390,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HULDA OLINE
false,false,257037410,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HULDRA
false,false,259039240,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,HUNDHOLMEN
false,false,219339000,,,,32,HUNTER
false,false,257092310,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,54,HUNTER
false,false,257171020,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,HUSØYVÆRING II
false,false,259032530,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,HYBRID FOUR
false,false,259019050,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,HYBRID ONE 
false,false,259031700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HYBRID SEVEN
false,false,259031690,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HYBRID SIX
false,false,259031720,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,29,HYBRID THREE
false,false,259031710,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,HYBRID TWO
false,false,257102260,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,HYDRA
false,false,257947700,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,HYDRA
false,false,257215600,9E1,BARGE,LEKTER,90,HYDRO
false,false,257030560,9E1,BARGE,LEKTER,99,HYDRO FLOW
false,false,257884000,4A,GENERAL CARGO SHIP: - UNSPECIFIED,STYKKGODSSKIP: - UBESTEMT,90,HYDRO PATRIOT
false,false,258659000,7D1,SUPPLY VESSEL,FORSYNINGSSKIP,70,HYDRO PIONEER
false,false,257230500,7E,LIGHTSHIP/TENDER,SPESIALSKIP: FYR OG FORSYNING,90,HYDROGRAF
false,false,257013830,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,HYEFJORD
false,false,257737000,4C,REFRIGERATED CARGO SHIP,STYKKGODSSKIP: FRYSE- OG KJØLE,70,ICE
false,false,257089960,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,IDA
false,false,257565600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,IDA  AMALIE
false,false,257138720,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,IDA BEATE
false,false,257019530,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,IDA VILINN
false,false,257393000,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,IDAR ULSTEIN
false,false,257050180,9C,PLEASURE CRAFT/YACHT,FRITIDSFARTØY,37,IDEAL
false,false,257036060,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,56,IDEFIX
false,false,258030570,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,IDUNN
false,false,257115180,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ILDER
false,false,257001580,8K1,DRY FODDER BOAT,FORINGSBÅT,99,ILONA
false,false,257724700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,IMC COASTAL CAT
false,false,258257500,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,INGE STEENSLAND
false,false,257114950,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,INGEBORG
false,false,257732600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,INGEGJERD
false,false,258022120,,,,51,INGER JOHANNE
false,false,257882600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,INGER LISE
false,false,257480500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,INGER VICTORIA
false,false,257571800,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,INGRID
false,false,257666800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,INGRID
false,false,257129900,,,,51,INGRID HELEN
false,false,257888000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,INGRID MAJALA
false,false,257541600,6E,TRAWLER,FISKE/FANGSTFARTØY: TRÅLER,30,INGRID MAJALA
false,false,257010320,8K1,DRY FODDER BOAT,FORINGSBÅT,34,INGUN
false,false,257890500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,INGUNN
false,false,257446500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,INGVARDSON
false,false,257836000,4F1,CONTAINER SHIP,CONTAINERSKIP,70,INGVILD
false,false,257580900,,,,56,INSPEKSJONSBAAT 11A
false,true,257009000,3H,WELL BOAT,BRØNNFARTØY,99,INTER ATLANTIC
false,true,257055610,3H,WELL BOAT,BRØNNFARTØY,75,INTER BARENTS
false,true,258211000,3H,WELL BOAT,BRØNNFARTØY,99,INTER CALEDONIA
false,true,259078000,3H,WELL BOAT,BRØNNFARTØY,99,INTER NORD
false,true,259091000,3H,WELL BOAT,BRØNNFARTØY,70,INTER NORDIC
false,true,257294000,3H,WELL BOAT,BRØNNFARTØY,99,INTER SCOTIA
false,true,259385000,3H,WELL BOAT,BRØNNFARTØY,99,INTER VIKING
false,false,232041830,,,,90,INVICTUS
false,false,257094730,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,IONA
false,true,257715000,3H,WELL BOAT,BRØNNFARTØY,99,ISAAC MCKINNON
false,false,258027640,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ISAK
false,true,258207000,3H,WELL BOAT,BRØNNFARTØY,70,ISBJØRN
false,false,257030540,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ISBJØRN
false,false,257777800,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,ISBJØRN
false,false,258023050,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,ISELINA BELLA
false,false,257303700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,ISFUGLEN
false,false,257521170,,,,97,ISIS
false,false,257188000,7D,OFFSHORE VESSEL,OFFSHORESKIP,70,ISLAND COMMANDER
false,false,982570154,,,,51,ISLAND CRUSADER FRC
false,false,257297700,5B1,PASSENGER SHIP,PASSASJERSKIP,99,ISPRINS
false,false,257972600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,ISTIND
false,false,257945700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,ISTINDEN
false,false,257103900,,,,51,IUA
false,false,257089480,7F2,RESCUE VESSEL,REDNINGSFARTØY,51,IVAR FORMO
false,false,257079120,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,IVER
false,false,257037920,7A,TUG/SALVAGE SHIP,SPESIALSKIP: SLEPE/BERGING,99,IVER
false,false,257472920,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,JACOBA ANNA
false,false,257060840,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JAKOB
false,false,257007110,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,JAN ÅGE
false,false,257604700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JAN R
false,false,257782800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,JANKER
false,false,257368020,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JANNE-LISE
false,false,259003850,,,,60,JARL
false,false,257085540,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JARL INGE
false,false,257037180,,,,70,JARLE
false,false,257177120,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JARLEN
false,false,109120442,,,,0,JEGERINNEN 6 30
false,false,257837800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JENNY
false,false,257795600,,,,53,JENNY
false,false,257220620,,,,30,JENNY
false,false,257164700,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,JENNY HELENE
false,false,257667800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JENS
false,false,257076030,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JERNET
false,false,257003430,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JERNHESTEN
false,false,258349000,5B1,PASSENGER SHIP,PASSASJERSKIP,40,JERNØY
false,false,257157640,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,90,JM SENIOR
false,false,257626900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,52,JØABUEN
false,false,257198000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JOHAN BERG
false,false,257059050,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,JOHAN MARTIN
false,false,257265000,7C,RESEARCH/WEATHER/PROTECTION/SEISMIC SHIP,SPESIALSKIP: FORSKN/VÆRVARS/OPPSYN/SEISM,90,JOHAN RUUD
false,false,258360500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,JOHAN VIKING
false,false,257008800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,JOHANNE
false,false,257123700,5K,OTHER SMALL PASS.SHIPS/FERRIES/AMBULANCE,ANDRE SMÅ PASSASJERSKIP/FERGE/LEGE/SKYSS,60,JOHANNE MARIE
false,false,257757700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JOHANSEN SENIOR
false,false,257017910,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JOHN B
false,false,257631500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JOHN-IVAR
false,false,257787500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JOHS. BLANK
false,false,257957500,8K1,DRY FODDER BOAT,FORINGSBÅT,70,JØKELJENTA
false,false,257959700,8K1,DRY FODDER BOAT,FORINGSBÅT,33,JØKELLAKS
false,false,258028450,,,,40,JOKELSTORM
false,false,259008580,7A1,TUG,SLEPEBÅT,52,JØLLE
false,false,257723700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,JOLNIR
false,false,257090250,,,,51,JOMPA
false,false,257128160,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JØRGEN
false,false,257661900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,JØRINGEN
false,false,257673500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,JORUNN
false,false,257113250,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,JOSBERG
false,false,257025170,,,,70,JOSNOYA
false,false,257097380,,,,30,JOSTEIN ALBERT
false,false,257119260,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,JULIAN
false,false,257129320,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,JULIAN
false,false,259004350,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,30,JULIANNE J
false,false,257131650,,,,60,JULIE
false,false,259038140,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JULIE
false,false,259026060,,,,35,JULIE
false,false,257889500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,33,JULIE SOFIE
false,true,257328800,3H,WELL BOAT,BRØNNFARTØY,99,JULIUS
false,false,257840800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JUNE
false,false,257049060,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,JUNIOR
false,false,257034380,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,60,KALLE
false,false,257073600,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,KALSØYFISK
false,false,259023290,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KALVØY
false,false,257061640,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KAMERATEN
false,false,257034760,,,,30,KAMHOLMEN
false,false,257704500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KAMILLA
false,false,258004900,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,KAPELLA
false,false,210445000,,,,80,KAPRIFOL
false,false,257218500,7F,PILOT VESSEL/RESCUE VESSEL/FIRE ENGINE,SPESIALSKIP: LOS/REDNING/SJØBRANNSPRØYTE,51,KAPTEIN BUHRE
false,false,258027500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,51,KAPTEIN EGIL J.NYGÅRD
false,false,257116100,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,KAREN
false,false,258000010,,,,60,KARI
false,false,257004220,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KARINA
false,false,257642800,,,,70,KARINA G
false,false,258134500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,KARL MAGNE
false,false,109120463,,,,0,KARL MARTIN BO 19
false,false,109120462,,,,0,KARL MARTIN BO 36
false,false,257054090,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,56,KARL SENIOR
false,false,257098320,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KARL VIKTOR
false,false,257416120,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,20,KARLO
false,false,258027770,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,20,KARLSØY
false,false,257208600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KARLSØY
false,false,219023116,,,,79,KARMSUND
false,false,257163320,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,KAROLI
false,false,257063180,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KAROLINE
false,false,109011310,,,,0,KAROLINE BUOY3
false,false,109044164,,,,0,KAROLINE BUOY5
false,false,109011301,,,,0,KAROLINE BUOY7
false,false,109011428,,,,0,KAROLINE BUOY8
false,false,257311940,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,99,KAROLINE VIKTORIA
false,false,117399988,,,,128,KAROLINE4
false,false,258316500,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KARON
false,false,257755600,8K1,DRY FODDER BOAT,FORINGSBÅT,70,KARRO
false,false,259030480,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KARSTEN M
false,false,257042190,,,,33,KASI
false,false,257499700,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KATJA
false,false,257570700,8K1,DRY FODDER BOAT,FORINGSBÅT,9,KATLA
false,false,257515800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,53,KATLA
false,false,257075720,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,KATRINE
false,false,257149920,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KAVHOLM
false,false,257959600,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KAVRINGEN
false,false,258025160,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KB ROKK
false,false,257071110,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,KB ROKK
false,false,257100750,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,34,KB STORM
false,false,257570500,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KEIPNES
false,false,257364700,5I,CATAMARAN/TRIMARAN/HYDROFOIL SHIP,PASSASJERSKIP/FERGER:KATAMA/TRIMA/HYDROF,49,KEISER WILHELM
false,false,258023880,,,,60,KETH
false,false,258262000,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KETLIN
false,false,229015000,,,,82,KEY EAST
false,false,236342000,,,,80,KEY MARIN
false,false,236669000,,,,89,KEY NORTH
false,false,209445000,,,,80,KEY STAR
false,false,236668000,,,,82,KEY WEST
false,false,257999900,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,KILEN
false,false,257805900,8K1,DRY FODDER BOAT,FORINGSBÅT,70,KIM
false,false,257060650,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,KIM EIRIK
false,false,257041340,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,79,KINE
false,false,257168500,,,,60,KINE ANETTE
false,false,257057420,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,40,KING EDVARD
false,false,257022710,,,,40,KJAPP
false,false,257062980,,,,70,KJAPPEN
false,false,259007720,,,,33,KJELL ERIK
false,false,257127080,6D,FISHING VESSEL,FISKE/FANGSTFARTØY: FISKE,30,KJELL SENIOR
false,false,257888800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,70,KJELL VIKING
false,false,257078520,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,99,KJELLVÅGTIND
false,false,257601800,8K,SMALL WORK BOAT,SPESIALSKIP: MINDRE ARBEIDSBÅT,54,KJELMØY
